dataset;method;preprocessing;n_neighbors;subset;score
Iemocap;binary;raw;75;train;0.6024096385542169
Iemocap;binary;normalized;2;train;0.7614092734574662
Iemocap;binary;normalized;3;train;0.7729098211025922
Iemocap;binary;normalized;4;train;0.7046367287331142
Iemocap;binary;normalized;5;train;0.7126688572471706
Iemocap;binary;normalized;6;train;0.6790799561883899
Iemocap;binary;normalized;7;train;0.6714129244249726
Iemocap;binary;normalized;8;train;0.6639284410368748
Iemocap;binary;normalized;9;train;0.6708652792990142
Iemocap;binary;normalized;10;train;0.6535231836436656
Iemocap;binary;normalized;11;train;0.660460021905805
Iemocap;binary;normalized;12;train;0.6411098941219423
Iemocap;binary;normalized;13;train;0.6454910551296094
Iemocap;binary;normalized;14;train;0.6361810879883169
Iemocap;binary;normalized;15;train;0.644943410003651
Iemocap;binary;normalized;16;train;0.6332603139832056
Iemocap;binary;normalized;17;train;0.6350857977364002
Iemocap;binary;normalized;18;train;0.6250456370938299
Iemocap;binary;normalized;19;train;0.6349032493610807
Iemocap;binary;normalized;20;train;0.6292442497261774
Iemocap;binary;normalized;21;train;0.6370938298649143
Iemocap;binary;normalized;22;train;0.626688572471705
Iemocap;binary;normalized;23;train;0.6297918948521358
Iemocap;binary;normalized;24;train;0.6212121212121212
Iemocap;binary;normalized;25;train;0.6244979919678715
Iemocap;binary;normalized;26;train;0.619934282584885
Iemocap;binary;normalized;27;train;0.619934282584885
Iemocap;binary;normalized;28;train;0.6171960569550929
Iemocap;binary;normalized;29;train;0.6175611537057321
Iemocap;binary;normalized;30;train;0.6188389923329682
Iemocap;binary;normalized;31;train;0.6161007667031764
Iemocap;binary;normalized;32;train;0.6144578313253012
Iemocap;binary;normalized;33;train;0.6151880248265791
Iemocap;binary;normalized;34;train;0.6111719605695509
Iemocap;binary;normalized;35;train;0.6111719605695509
Iemocap;binary;normalized;36;train;0.6106243154435925
Iemocap;binary;normalized;37;train;0.6135450894487039
Iemocap;binary;normalized;38;train;0.6082511865644395
Iemocap;binary;normalized;39;train;0.610806863818912
Iemocap;binary;normalized;40;train;0.6069733479372034
Iemocap;binary;normalized;41;train;0.6098941219423147
Iemocap;binary;normalized;42;train;0.6086162833150784
Iemocap;binary;normalized;43;train;0.6097115735669952
Iemocap;binary;normalized;44;train;0.6089813800657174
Iemocap;binary;normalized;45;train;0.6122672508214677
Iemocap;binary;normalized;46;train;0.606425702811245
Iemocap;binary;normalized;47;train;0.6073384446878423
Iemocap;binary;normalized;48;train;0.604052573932092
Iemocap;binary;normalized;49;train;0.6093464768163563
Iemocap;binary;normalized;50;train;0.6044176706827309
Iemocap;binary;normalized;51;train;0.6055129609346477
Iemocap;binary;normalized;52;train;0.6051478641840088
Iemocap;binary;normalized;53;train;0.6080686381891202
Iemocap;binary;normalized;54;train;0.6036874771814531
Iemocap;binary;normalized;55;train;0.6049653158086893
Iemocap;binary;normalized;56;train;0.6011317999269806
Iemocap;binary;normalized;57;train;0.6049653158086893
Iemocap;binary;normalized;58;train;0.604052573932092
Iemocap;binary;normalized;59;train;0.6027747353048558
Iemocap;binary;normalized;60;train;0.5985761226725083
Iemocap;binary;normalized;61;train;0.5998539612997444
Iemocap;binary;normalized;62;train;0.5985761226725083
Iemocap;binary;normalized;63;train;0.6020445418035779
Iemocap;binary;normalized;64;train;0.599306316173786
Iemocap;binary;normalized;65;train;0.6013143483023001
Iemocap;binary;normalized;66;train;0.6027747353048558
Iemocap;binary;normalized;67;train;0.5996714129244249
Iemocap;binary;normalized;68;train;0.5983935742971888
Iemocap;binary;normalized;69;train;0.6014968966776195
Iemocap;binary;normalized;70;train;0.5998539612997444
Iemocap;binary;normalized;71;train;0.601679445052939
Iemocap;binary;normalized;72;train;0.6011317999269806
Iemocap;binary;normalized;73;train;0.6014968966776195
Iemocap;binary;normalized;74;train;0.5998539612997444
Iemocap;binary;normalized;75;train;0.601679445052939
Iemocap;binary;standardized;2;train;0.7851405622489959
Iemocap;binary;standardized;3;train;0.8112449799196787
Iemocap;binary;standardized;4;train;0.7451624680540343
Iemocap;binary;standardized;5;train;0.7650602409638554
Iemocap;binary;standardized;6;train;0.7245345016429354
Iemocap;binary;standardized;7;train;0.7373128879152976
Iemocap;binary;standardized;8;train;0.7124863088718509
Iemocap;binary;standardized;9;train;0.7223439211391018
Iemocap;binary;standardized;10;train;0.6973347937203359
Iemocap;binary;standardized;11;train;0.7051843738590726
Iemocap;binary;standardized;12;train;0.6889375684556407
Iemocap;binary;standardized;13;train;0.6997079225994889
Iemocap;binary;standardized;14;train;0.6845564074479737
Iemocap;binary;standardized;15;train;0.696969696969697
Iemocap;binary;standardized;16;train;0.6818181818181818
Iemocap;binary;standardized;17;train;0.6903979554581964
Iemocap;binary;standardized;18;train;0.6765242789339175
Iemocap;binary;standardized;19;train;0.6849215041986126
Iemocap;binary;standardized;20;train;0.6721431179262505
Iemocap;binary;standardized;21;train;0.6803577948156262
Iemocap;binary;standardized;22;train;0.669587440671778
Iemocap;binary;standardized;23;train;0.6739686016794451
Iemocap;binary;standardized;24;train;0.6679445052939029
Iemocap;binary;standardized;25;train;0.6728733114275283
Iemocap;binary;standardized;26;train;0.6677619569185834
Iemocap;binary;standardized;27;train;0.6736035049288062
Iemocap;binary;standardized;28;train;0.6690397955458196
Iemocap;binary;standardized;29;train;0.6761591821832785
Iemocap;binary;standardized;30;train;0.671960569550931
Iemocap;binary;standardized;31;train;0.6717780211756116
Iemocap;binary;standardized;32;train;0.662833150784958
Iemocap;binary;standardized;33;train;0.6683096020445418
Iemocap;binary;standardized;34;train;0.6613727637824023
Iemocap;binary;standardized;35;train;0.6668492150419861
Iemocap;binary;standardized;36;train;0.6624680540343191
Iemocap;binary;standardized;37;train;0.6688572471705002
Iemocap;binary;standardized;38;train;0.6602774735304856
Iemocap;binary;standardized;39;train;0.6642935377875137
Iemocap;binary;standardized;40;train;0.6595472800292077
Iemocap;binary;standardized;41;train;0.6613727637824023
Iemocap;binary;standardized;42;train;0.6551661190215408
Iemocap;binary;standardized;43;train;0.6613727637824023
Iemocap;binary;standardized;44;train;0.6555312157721797
Iemocap;binary;standardized;45;train;0.6589996349032493
Iemocap;binary;standardized;46;train;0.654070828769624
Iemocap;binary;standardized;47;train;0.6571741511500547
Iemocap;binary;standardized;48;train;0.6535231836436656
Iemocap;binary;standardized;49;train;0.6597298284045272
Iemocap;binary;standardized;50;train;0.6546184738955824
Iemocap;binary;standardized;51;train;0.6611902154070829
Iemocap;binary;standardized;52;train;0.6551661190215408
Iemocap;binary;standardized;53;train;0.6593647316538883
Iemocap;binary;standardized;54;train;0.6544359255202629
Iemocap;binary;standardized;55;train;0.6586345381526104
Iemocap;binary;standardized;56;train;0.6524278933917488
Iemocap;binary;standardized;57;train;0.6546184738955824
Iemocap;binary;standardized;58;train;0.6518802482657904
Iemocap;binary;standardized;59;train;0.6568090543994158
Iemocap;binary;standardized;60;train;0.6498722161372764
Iemocap;binary;standardized;61;train;0.6560788608981379
Iemocap;binary;standardized;62;train;0.655713764147499
Iemocap;binary;standardized;63;train;0.6562614092734574
Iemocap;binary;standardized;64;train;0.6535231836436656
Iemocap;binary;standardized;65;train;0.6558963125228185
Iemocap;binary;standardized;66;train;0.6529755385177072
Iemocap;binary;standardized;67;train;0.6544359255202629
Iemocap;binary;standardized;68;train;0.6515151515151515
Iemocap;binary;standardized;69;train;0.6538882803943045
Iemocap;binary;standardized;70;train;0.6511500547645126
Iemocap;binary;standardized;71;train;0.6537057320189851
Iemocap;binary;standardized;72;train;0.6515151515151515
Iemocap;binary;standardized;73;train;0.6537057320189851
Iemocap;binary;standardized;74;train;0.6526104417670683
Iemocap;binary;standardized;75;train;0.654070828769624
RAVDESS;base-multi;raw;2;train;0.6212962962962963
RAVDESS;base-multi;raw;3;train;0.5490740740740739
RAVDESS;base-multi;raw;4;train;0.5398148148148149
RAVDESS;base-multi;raw;5;train;0.4981481481481482
RAVDESS;base-multi;raw;6;train;0.487962962962963
RAVDESS;base-multi;raw;7;train;0.462962962962963
RAVDESS;base-multi;raw;8;train;0.43703703703703706
RAVDESS;base-multi;raw;9;train;0.4342592592592592
RAVDESS;base-multi;raw;10;train;0.42314814814814816
RAVDESS;base-multi;raw;11;train;0.4111111111111111
RAVDESS;base-multi;raw;12;train;0.4101851851851852
RAVDESS;base-multi;raw;13;train;0.4064814814814815
RAVDESS;base-multi;raw;14;train;0.4074074074074074
RAVDESS;base-multi;raw;15;train;0.4046296296296296
RAVDESS;base-multi;raw;16;train;0.3990740740740741
RAVDESS;base-multi;raw;17;train;0.3898148148148149
RAVDESS;base-multi;raw;18;train;0.39814814814814814
RAVDESS;base-multi;raw;19;train;0.4018518518518519
RAVDESS;base-multi;raw;20;train;0.4046296296296296
RAVDESS;base-multi;raw;21;train;0.39351851851851855
RAVDESS;base-multi;raw;22;train;0.3898148148148149
RAVDESS;base-multi;raw;23;train;0.3898148148148149
RAVDESS;base-multi;raw;24;train;0.387037037037037
RAVDESS;base-multi;raw;25;train;0.3907407407407407
RAVDESS;base-multi;raw;26;train;0.3824074074074074
RAVDESS;base-multi;raw;27;train;0.38333333333333336
RAVDESS;base-multi;raw;28;train;0.3842592592592592
RAVDESS;base-multi;raw;29;train;0.3851851851851852
RAVDESS;base-multi;raw;30;train;0.3898148148148149
RAVDESS;base-multi;raw;31;train;0.3888888888888889
RAVDESS;base-multi;raw;32;train;0.3953703703703704
RAVDESS;base-multi;raw;33;train;0.3944444444444444
RAVDESS;base-multi;raw;34;train;0.3851851851851852
RAVDESS;base-multi;raw;35;train;0.387037037037037
RAVDESS;base-multi;raw;36;train;0.3712962962962963
RAVDESS;base-multi;raw;37;train;0.3740740740740741
RAVDESS;base-multi;raw;38;train;0.3657407407407408
RAVDESS;base-multi;raw;39;train;0.3703703703703704
RAVDESS;base-multi;raw;40;train;0.36203703703703705
RAVDESS;base-multi;raw;41;train;0.3601851851851852
RAVDESS;base-multi;raw;42;train;0.3592592592592593
RAVDESS;base-multi;raw;43;train;0.35648148148148145
RAVDESS;base-multi;raw;44;train;0.3453703703703704
RAVDESS;base-multi;raw;45;train;0.3481481481481481
RAVDESS;base-multi;raw;46;train;0.3601851851851852
RAVDESS;base-multi;raw;47;train;0.3583333333333333
RAVDESS;base-multi;raw;48;train;0.35648148148148145
RAVDESS;base-multi;raw;49;train;0.3537037037037037
RAVDESS;base-multi;raw;50;train;0.3490740740740741
RAVDESS;base-multi;raw;51;train;0.3462962962962963
RAVDESS;base-multi;raw;52;train;0.3481481481481481
RAVDESS;base-multi;raw;53;train;0.3435185185185185
RAVDESS;base-multi;raw;54;train;0.34074074074074073
RAVDESS;base-multi;raw;55;train;0.33611111111111114
RAVDESS;base-multi;raw;56;train;0.3342592592592593
RAVDESS;base-multi;raw;57;train;0.3398148148148148
RAVDESS;base-multi;raw;58;train;0.3314814814814815
RAVDESS;base-multi;raw;59;train;0.3314814814814815
RAVDESS;base-multi;raw;60;train;0.33611111111111114
RAVDESS;base-multi;raw;61;train;0.3388888888888889
RAVDESS;base-multi;raw;62;train;0.3398148148148148
RAVDESS;base-multi;raw;63;train;0.3425925925925926
RAVDESS;base-multi;raw;64;train;0.3398148148148148
RAVDESS;base-multi;raw;65;train;0.33796296296296297
RAVDESS;base-multi;raw;66;train;0.34074074074074073
RAVDESS;base-multi;raw;67;train;0.337037037037037
RAVDESS;base-multi;raw;68;train;0.337037037037037
RAVDESS;base-multi;raw;69;train;0.3333333333333333
RAVDESS;base-multi;raw;70;train;0.33796296296296297
RAVDESS;base-multi;raw;71;train;0.3342592592592593
RAVDESS;base-multi;raw;72;train;0.3342592592592593
RAVDESS;base-multi;raw;73;train;0.337037037037037
RAVDESS;base-multi;raw;74;train;0.3351851851851852
RAVDESS;base-multi;raw;75;train;0.3333333333333333
RAVDESS;base-multi;normalized;2;train;0.6333333333333333
RAVDESS;base-multi;normalized;3;train;0.5685185185185185
RAVDESS;base-multi;normalized;4;train;0.5425925925925926
RAVDESS;base-multi;normalized;5;train;0.5138888888888888
RAVDESS;base-multi;normalized;6;train;0.4981481481481482
RAVDESS;base-multi;normalized;7;train;0.4555555555555556
RAVDESS;base-multi;normalized;8;train;0.4564814814814815
RAVDESS;base-multi;normalized;9;train;0.4435185185185185
RAVDESS;base-multi;normalized;10;train;0.4259259259259259
RAVDESS;base-multi;normalized;11;train;0.4185185185185185
RAVDESS;base-multi;normalized;12;train;0.4064814814814815
RAVDESS;base-multi;normalized;13;train;0.3953703703703704
RAVDESS;base-multi;normalized;14;train;0.3842592592592592
RAVDESS;base-multi;normalized;15;train;0.3898148148148149
RAVDESS;base-multi;normalized;16;train;0.39814814814814814
RAVDESS;base-multi;normalized;17;train;0.3953703703703704
RAVDESS;base-multi;normalized;18;train;0.38796296296296295
RAVDESS;base-multi;normalized;19;train;0.3861111111111111
RAVDESS;base-multi;normalized;20;train;0.38333333333333336
RAVDESS;base-multi;normalized;21;train;0.3842592592592592
RAVDESS;base-multi;normalized;22;train;0.3814814814814815
RAVDESS;base-multi;normalized;23;train;0.3796296296296297
RAVDESS;base-multi;normalized;24;train;0.37222222222222223
RAVDESS;base-multi;normalized;25;train;0.3712962962962963
RAVDESS;base-multi;normalized;26;train;0.37222222222222223
RAVDESS;base-multi;normalized;27;train;0.3712962962962963
RAVDESS;base-multi;normalized;28;train;0.3712962962962963
RAVDESS;base-multi;normalized;29;train;0.3685185185185185
RAVDESS;base-multi;normalized;30;train;0.3685185185185185
RAVDESS;base-multi;normalized;31;train;0.3712962962962963
RAVDESS;base-multi;normalized;32;train;0.3648148148148148
RAVDESS;base-multi;normalized;33;train;0.3685185185185185
RAVDESS;base-multi;normalized;34;train;0.3574074074074074
RAVDESS;base-multi;normalized;35;train;0.3537037037037037
RAVDESS;base-multi;normalized;36;train;0.362962962962963
RAVDESS;base-multi;normalized;37;train;0.36203703703703705
RAVDESS;base-multi;normalized;38;train;0.36203703703703705
RAVDESS;base-multi;normalized;39;train;0.3666666666666665
RAVDESS;base-multi;normalized;40;train;0.35648148148148145
RAVDESS;base-multi;normalized;41;train;0.3435185185185185
RAVDESS;base-multi;normalized;42;train;0.337037037037037
RAVDESS;base-multi;normalized;43;train;0.3333333333333333
RAVDESS;base-multi;normalized;44;train;0.3398148148148148
RAVDESS;base-multi;normalized;45;train;0.337037037037037
RAVDESS;base-multi;normalized;46;train;0.33240740740740743
RAVDESS;base-multi;normalized;47;train;0.32592592592592595
RAVDESS;base-multi;normalized;48;train;0.3351851851851852
RAVDESS;base-multi;normalized;49;train;0.3314814814814815
RAVDESS;base-multi;normalized;50;train;0.3240740740740741
RAVDESS;base-multi;normalized;51;train;0.3240740740740741
RAVDESS;base-multi;normalized;52;train;0.33055555555555555
RAVDESS;base-multi;normalized;53;train;0.3203703703703704
RAVDESS;base-multi;normalized;54;train;0.3240740740740741
RAVDESS;base-multi;normalized;55;train;0.3240740740740741
RAVDESS;base-multi;normalized;56;train;0.32685185185185184
RAVDESS;base-multi;normalized;57;train;0.3185185185185185
RAVDESS;base-multi;normalized;58;train;0.32222222222222224
RAVDESS;base-multi;normalized;59;train;0.3203703703703704
RAVDESS;base-multi;normalized;60;train;0.3212962962962963
RAVDESS;base-multi;normalized;61;train;0.3287037037037037
RAVDESS;base-multi;normalized;62;train;0.3333333333333333
RAVDESS;base-multi;normalized;63;train;0.3314814814814815
RAVDESS;base-multi;normalized;64;train;0.3314814814814815
RAVDESS;base-multi;normalized;65;train;0.3277777777777778
RAVDESS;base-multi;normalized;66;train;0.3277777777777778
RAVDESS;base-multi;normalized;67;train;0.325
RAVDESS;base-multi;normalized;68;train;0.3231481481481481
RAVDESS;base-multi;normalized;69;train;0.3212962962962963
RAVDESS;base-multi;normalized;70;train;0.3240740740740741
RAVDESS;base-multi;normalized;71;train;0.3203703703703704
RAVDESS;base-multi;normalized;72;train;0.32222222222222224
RAVDESS;base-multi;normalized;73;train;0.3203703703703704
RAVDESS;base-multi;normalized;74;train;0.3194444444444444
RAVDESS;base-multi;normalized;75;train;0.3175925925925926
RAVDESS;base-multi;standardized;2;train;0.7731481481481481
RAVDESS;base-multi;standardized;3;train;0.7833333333333333
RAVDESS;base-multi;standardized;4;train;0.7537037037037037
RAVDESS;base-multi;standardized;5;train;0.7314814814814815
RAVDESS;base-multi;standardized;6;train;0.7092592592592593
RAVDESS;base-multi;standardized;7;train;0.6935185185185185
RAVDESS;base-multi;standardized;8;train;0.6648148148148149
RAVDESS;base-multi;standardized;9;train;0.6611111111111111
RAVDESS;base-multi;standardized;10;train;0.6398148148148148
RAVDESS;base-multi;standardized;11;train;0.6370370370370371
RAVDESS;base-multi;standardized;12;train;0.6305555555555555
